,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text,flattened_hashtags
758,2021-06-18 18:49:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WHOAFRO: ""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Afri…",0.16666666666666666,0.16666666666666666,en,,JWils60,3081,4995,,"['#COVID', '#Afri']","[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [3, 11]}]",Scotland,"RT @WHOAFRO Africa needs millions more doses here amp now to curb the third wave

In the midst of a third wave of #COVID cases in #Afri",#WFTY
759,2021-06-18 18:50:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @allafrica: Covid-19 Cases Surge in Africa, Near First Wave Peak - WHO https://t.co/XwCHq980WU #Africa #Coronavirus #Covid19 https://t.c…",0.175,0.3666666666666667,en,,DannyWijnhoud,6831,7513,False,"['#Africa', '#Coronavirus', '#Covid']","[{'screen_name': 'allafrica', 'name': 'allAfrica.com', 'id': 16683014, 'id_str': '16683014', 'indices': [3, 13]}]",often Amsterdam NL,RT @allafrica Covid Cases Surge in Africa Near First Wave Peak  WHO httpstcoXwCHqWU #Africa #Coronavirus #Covid httpstc,#COVID
760,2021-06-18 18:50:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Iamturyamusiima: Imagine stealing medicine and vaccines when we are losing people to Covid19. Tumwenyamu naye ensooga eli vere siriyasi…,0.0,0.0,en,,kamukamafredie1,16685,1980,,[],"[{'screen_name': 'Iamturyamusiima', 'name': 'MafiaKing💪🏿🌍🇺🇬', 'id': 1170618118932185088, 'id_str': '1170618118932185088', 'indices': [3, 19]}]",Kiruhura UGANDA,RT @Iamturyamusiima Imagine stealing medicine and vaccines when we are losing people to Covid Tumwenyamu naye ensooga eli vere siriyasi,#COVIDVaccination
761,2021-06-18 18:50:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@brunabrexit We were told more people died from Covid19 than actually did, yet we’ve not been told how many have ac… https://t.co/jrzg72jhIU",0.3333333333333333,0.3666666666666667,en,,LoveNegan,296,511,,[],"[{'screen_name': 'brunabrexit', 'name': 'Bruna #takeoffyourmask', 'id': 1378302547430105090, 'id_str': '1378302547430105090', 'indices': [0, 12]}]",,@brunabrexit We were told more people died from Covid than actually did yet weve not been told how many have ac httpstcojrzgjhIU,#COVID
762,2021-06-18 18:50:08+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @AdityaRajKaul: #COVID19 vaccination over last few weeks in Jammu &amp; Kashmir has traveled to back of beyond areas. Happy to see women par…,0.15000000000000002,0.2916666666666667,en,,JyothiRajesh4,427,143,,['#COVID'],"[{'screen_name': 'AdityaRajKaul', 'name': 'Aditya Raj Kaul', 'id': 44425241, 'id_str': '44425241', 'indices': [3, 17]}]","mumbai, india ",RT @AdityaRajKaul #COVID vaccination over last few weeks in Jammu amp Kashmir has traveled to back of beyond areas Happy to see women par,#COVID
763,2021-06-18 18:50:08+00:00,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",RT @AdityaRajKaul: #COVID19 vaccination over last few weeks in Jammu &amp; Kashmir has traveled to back of beyond areas. Happy to see women par…,0.15000000000000002,0.2916666666666667,en,,viralvideovlogs,6856,4582,,['#COVID'],"[{'screen_name': 'AdityaRajKaul', 'name': 'Aditya Raj Kaul', 'id': 44425241, 'id_str': '44425241', 'indices': [3, 17]}]",കേരളം,RT @AdityaRajKaul #COVID vaccination over last few weeks in Jammu amp Kashmir has traveled to back of beyond areas Happy to see women par,#COVID
764,2021-06-18 18:50:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HealthZA: 18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/of…,0.5,0.9,en,,hgalvan122,860,1971,,"['#COVID', '#CoronaVirusSA']","[{'screen_name': 'HealthZA', 'name': 'Department of Health', 'id': 240605588, 'id_str': '240605588', 'indices': [3, 12]}]",hectorgalvan122@gmail.com,RT @HealthZA  June  latest number of #COVID statistics in South Africa #CoronaVirusSA                              httpstcoof,#coronavirus
765,2021-06-18 18:50:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","...and it will cover all strains of COVID19, unlike vaccines in the UK, US and elsewhere 🥴😂😂 https://t.co/0HDnCZliaK",0.0,0.0,en,,james_kakeeto,513,93,False,[],[],,and it will cover all strains of COVID unlike vaccines in the UK US and elsewhere  httpstcoHDnCZliaK,#covid
766,2021-06-18 18:50:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe…",0.5,0.6944444444444444,en,,ishgooda_l,337,977,,['#COVID'],"[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]",United States,"RT @CDCgov How do we know #COVID vaccines are safe

CDC amp @USFDA have safety monitoring systems to make sure every vaccine is as safe",#DeltaVariant
767,2021-06-18 18:50:19+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Five #coronavirus  #variants are fueling the #SecondWave of the #COVID19 #pandemic in  #Uganda. Most hospital are o… https://t.co/Ss5J4fASZc,0.5,0.5,en,,HealthPolicyW,11747,3660,False,"['#coronavirus', '#variants', '#SecondWave', '#COVID', '#pandemic', '#Uganda']",[],"Geneva, Switzerland",Five #coronavirus  #variants are fueling the #SecondWave of the #COVID #pandemic in  #Uganda Most hospital are o httpstcoSsJfASZc,#COVID
768,2021-06-18 18:50:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @benphillips76: Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by le…",0.8,0.4,en,,KenSmith001,264,306,,[],"[{'screen_name': 'benphillips76', 'name': 'Ben Phillips', 'id': 172325520, 'id_str': '172325520', 'indices': [3, 17]}]",Somewhere S of the North Pole,RT @benphillips Governments the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win by le,#DeltaVariant
769,2021-06-18 18:50:23+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DrEricDing: 11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare wo…",0.0,0.0,en,,JaimeSebastian,201,573,,['#DeltaVariant'],"[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]",,RT @DrEricDing  But is it just a SinoVac issue though Unclear in a Calgary  hospital or the  #DeltaVariant infected healthcare wo,#WeCanDoThis
770,2021-06-18 18:50:24+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",0.6444444444444445,0.9111111111111111,en,,AclomaxAllen,230,692,,"['#WeCanDoThis', '#COVID']","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",,RT @CDCDirector Im pleased to welcome the #WeCanDoThis bus to Atlanta today Remember there are  easy ways to find a #COVID vaccine n,#COVID
771,2021-06-18 18:50:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Iamturyamusiima: Imagine stealing medicine and vaccines when we are losing people to Covid19. Tumwenyamu naye ensooga eli vere siriyasi…,0.0,0.0,en,,Omuzibuwaalu,6829,7050,,[],"[{'screen_name': 'Iamturyamusiima', 'name': 'MafiaKing💪🏿🌍🇺🇬', 'id': 1170618118932185088, 'id_str': '1170618118932185088', 'indices': [3, 19]}]","Kampala,Uganda ",RT @Iamturyamusiima Imagine stealing medicine and vaccines when we are losing people to Covid Tumwenyamu naye ensooga eli vere siriyasi,#COVID
772,2021-06-18 18:50:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KrutikaKuppalli: What happened in #India is now happening in #Uganda 

We need to stop being reactive to these situations and become mo…",0.0,0.0,en,,MaureenPrender4,85,513,,"['#India', '#Uganda']","[{'screen_name': 'KrutikaKuppalli', 'name': 'Krutika Kuppalli, MD FIDSA', 'id': 1110032180237852672, 'id_str': '1110032180237852672', 'indices': [3, 19]}]",,"RT @KrutikaKuppalli What happened in #India is now happening in #Uganda 

We need to stop being reactive to these situations and become mo",#COVID
773,2021-06-18 18:50:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCgov: How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe…",0.5,0.6944444444444444,en,,AnnieBr67038675,24,74,,['#COVID'],"[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]","Columbus, GA","RT @CDCgov How do we know #COVID vaccines are safe

CDC amp @USFDA have safety monitoring systems to make sure every vaccine is as safe",#COVID
774,2021-06-18 18:50:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,khansol0,174,753,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,#vaccines
775,2021-06-18 18:50:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,BeerStix,1682,2688,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",United States,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,#COVID
776,2021-06-18 18:50:41+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The COVID19 Delta Variant has arrived In the united States with many states reporting up tick in cases and deaths.… https://t.co/9juoPhmhVh,0.5,0.5,en,,NickB09121299,3084,4995,,[],[],"Vero Beach, FL",The COVID Delta Variant has arrived In the united States with many states reporting up tick in cases and deaths httpstcojuoPhmhVh,#Vaccines
777,2021-06-18 18:50:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,0.175,0.275,en,,j_wamala,224,307,,[],"[{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [3, 15]}]",South Sudan,RT @MoetiTshidi Africa is in the midst of a full blown third wave The sobering trajectory of surging cases should rouse everyone into urg,#WHO
778,2021-06-18 18:50:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…",0.13333333333333333,0.45555555555555555,en,,ChrisRapley3131,1214,1061,,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",,RT @globalhlthtwit Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know Hers is a desperate re,#Africa
779,2021-06-18 18:51:04+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @paulreiddublin: Some good news for Friday. Yesterday we had our highest daily administration of vaccines at over 58,000. On course for…",0.35,0.30000000000000004,en,,pearseahern,1243,3807,,[],"[{'screen_name': 'paulreiddublin', 'name': 'Paul Reid', 'id': 255147207, 'id_str': '255147207', 'indices': [3, 18]}]",Drumcondra,RT @paulreiddublin Some good news for Friday Yesterday we had our highest daily administration of vaccines at over  On course for,#America
780,2021-06-18 18:51:07+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDCgov: How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe…",0.5,0.6944444444444444,en,,RealTimeCOVID19,2939,45,,['#COVID'],"[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]",,"RT @CDCgov How do we know #COVID vaccines are safe

CDC amp @USFDA have safety monitoring systems to make sure every vaccine is as safe",#COVID
781,2021-06-18 18:51:09+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",0.6444444444444445,0.9111111111111111,en,,Socratic1,5432,5966,,"['#WeCanDoThis', '#COVID']","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Cave Creek, AZ",RT @CDCDirector Im pleased to welcome the #WeCanDoThis bus to Atlanta today Remember there are  easy ways to find a #COVID vaccine n,#LongCovid
782,2021-06-18 18:51:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @QuizzicalGirl: Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading di…",0.225,0.6666666666666666,en,,planetscape,5395,5957,,['#covid'],"[{'screen_name': 'QuizzicalGirl', 'name': '🌪Dr.Clare MD ❤️🧡💛💚💙💜', 'id': 932048245450313728, 'id_str': '932048245450313728', 'indices': [3, 17]}]",,"RT @QuizzicalGirl Please do your research first if you read or see something about vaccines or #covid that sounds unusual

Spreading di",#Covid
783,2021-06-18 18:51:16+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Now this is foolish...with my good knowledge in the field of immunology research, vaccines are not administered to… https://t.co/mVfZt9FbET",0.7,0.6000000000000001,en,,Firimbi1,94,254,,[],[],,Now this is foolishwith my good knowledge in the field of immunology research vaccines are not administered to httpstcomVfZtFbET,#vaccines
784,2021-06-18 18:51:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,LiamBarrak1999,972,982,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Diamond Dogs(Bahrain),RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,#coronavirus
785,2021-06-18 18:51:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealJoelSmalley: Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy…",5.551115123125783e-17,0.9,en,,TerryRi31869969,827,969,,[],"[{'screen_name': 'RealJoelSmalley', 'name': 'Joel Smalley 🌸', 'id': 1086212368575680512, 'id_str': '1086212368575680512', 'indices': [3, 19]}]",,RT @RealJoelSmalley Yet another amazingly qualified and courageous doctor Roger Hodkinson speaks out against the crazy government policy,#COVID
786,2021-06-18 18:51:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KerrPadraic: @CP24 Many politicians have a personal stake in getting this sorted out.  The CDC ""Have You Been Fully Vaccinated?"" says t…",0.25,0.4,en,,ElXe_GaX7,253,235,,[],"[{'screen_name': 'KerrPadraic', 'name': 'Pádraic Kerr', 'id': 3218753742, 'id_str': '3218753742', 'indices': [3, 15]}, {'screen_name': 'CP24', 'name': 'CP24', 'id': 19636948, 'id_str': '19636948', 'indices': [17, 22]}]",Canada 🇨🇦- Xenaverse - ,RT @KerrPadraic @CP Many politicians have a personal stake in getting this sorted out  The CDC Have You Been Fully Vaccinated says t,#Covid
